Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113
2212,7,1,1,1,2,1,6,58,2,14,14,1,0,1,1,1,0,1,1,2,27,0,50,60,60,60,50,50,50,50,60,30,50,60,60,70,15,60,60,70,60
2213,7,2,5,1,4,1,5,41,1,11,9,1,0,2,1,1,0,1,1,2,15,0,100,85,100,100,100,30,40,50,85,40,50,85,100,100,40,100,85,100,85
2214,7,3,4,1,3,2,4,37,1,13,9,1,0,1,1,1,0,1,1,1,22,0,40,70,48,85,70,40,61,70,85,70,72,70,71,85,50,100,52,85,1
2215,4,3,1,1,99,2,8,41,1,9,9,1,0,5,3,4,4,1,1,1,22,0,50,50,50,50,100,60,50,50,50,50,15,50,85,50,50,85,50,100,100
2216,7,1,0,1,4,1,4,77,1,10,8,5,0,1,2,1,0,1,1,2,14,0,50,50,50,60,85,40,50,70,60,70,50,50,85,85,85,85,30,0,40
2217,7,2,2,1,5,2,8,29,1,13,10,1,3,1,1,1,0,1,1,2,23,0,50,55,5,40,50,80,80,80,50,40,50,50,50,30,60,100,30,100,1
2218,7,2,4,1,99,1,4,76,3,10,0,5,0,1,1,1,0,2,0,1,15,0,50,50,50,50,50,85,50,85,50,85,85,50,70,70,60,70,60,85,70
2219,7,3,2,1,6,1,4,52,1,13,13,1,3,1,1,1,0,1,1,2,25,0,30,30,15,30,50,85,85,70,50,70,50,30,85,50,50,70,40,50,50
2220,5,2,2,1,6,1,5,39,1,13,13,1,3,1,1,1,0,1,1,2,23,0,80,10,25,10,60,70,80,75,40,25,80,40,60,60,40,85,50,55,5
2221,5,3,1,1,3,1,2,48,1,10,8,1,3,1,1,1,0,1,1,3,20,0,60,50,50,29,82,59,49,61,16,61,68,51,100,70,47,85,16,60,51
2222,7,2,0,1,5,2,7,60,4,15,0,5,3,1,1,1,0,1,1,2,22,0,1,70,30,60,50,40,70,85,85,30,50,70,85,100,40,100,85,85,1
2223,7,1,4,1,6,2,8,0,1,9,9,5,0,1,1,1,0,1,2,3,15,0,50,50,1,50,0,60,100,50,0,1,70,1,50,30,60,85,50,85,1
2224,7,2,0,1,2,2,8,51,1,15,16,1,3,1,1,1,0,1,2,2,27,0,20,85,85,50,85,60,30,70,80,30,60,70,60,85,10,90,75,100,70
2225,7,1,0,1,99,2,2,54,1,13,9,5,2,2,1,1,0,1,1,1,19,0,31,61,16,85,70,16,41,16,61,1,31,17,16,31,1,16,16,85,60
2226,7,3,1,1,3,2,8,63,1,10,14,5,0,1,1,1,0,1,1,2,21,0,51,84,73,54,70,70,68,73,57,45,71,57,74,84,48,85,57,85,77
2227,7,2,0,1,6,1,5,68,1,13,10,5,3,1,1,1,0,1,1,2,17,0,50,60,60,15,85,70,85,60,50,60,70,50,100,85,60,85,50,85,70
2228,7,1,0,1,5,1,1,30,6,14,0,1,3,1,1,1,0,1,1,2,22,0,70,15,30,15,50,85,70,70,50,60,50,100,100,100,60,85,50,50,1
2229,5,2,1,1,99,2,8,49,4,14,0,1,3,5,1,1,0,1,1,2,0,0,0,50,60,40,60,30,40,40,50,40,60,60,60,50,0,60,50,60,60
2230,3,4,4,1,5,2,4,39,1,14,13,1,4,1,2,4,2,1,1,2,28,0,23,45,29,30,68,65,65,62,98,31,51,47,80,80,39,70,99,70,26
2231,2,4,1,1,2,2,8,27,2,13,10,1,3,1,3,4,3,1,1,4,22,0,30,60,70,85,50,50,30,40,60,50,50,50,50,50,50,50,60,85,30
2232,7,3,0,1,4,1,8,71,3,10,0,5,3,1,1,1,0,1,0,3,12,0,50,100,70,70,100,60,40,70,100,15,85,100,100,100,70,60,100,100,100
2233,7,2,0,1,4,2,5,72,1,10,10,5,0,1,1,1,0,1,2,3,1,0,60,50,50,70,60,85,60,70,50,60,60,50,70,60,30,85,50,70,60
2234,3,4,0,1,2,1,1,22,6,10,0,1,3,1,1,1,0,1,1,1,27,0,84,90,95,71,95,61,65,96,100,92,60,98,100,100,79,86,100,95,93
2235,4,2,4,1,3,2,8,31,6,13,13,1,2,2,2,1,0,1,1,2,24,0,1,40,40,30,60,40,15,30,50,1,40,50,50,50,1,15,50,60,70
2236,7,3,0,2,3,2,5,24,6,9,0,1,2,1,2,1,0,1,0,1,6,0,50,70,60,50,70,60,40,50,70,50,70,85,60,70,50,70,60,85,85
2237,7,3,0,1,4,1,2,68,1,11,10,5,3,1,1,1,0,1,1,3,22,0,84,60,51,99,70,50,60,50,71,50,50,39,99,61,50,84,50,85,31
2238,7,1,0,1,99,2,8,60,4,13,0,6,2,1,1,1,0,1,1,1,2,0,1,50,1,1,50,1,1,1,50,1,50,1,1,50,50,50,50,50,1
2239,6,1,2,1,4,1,1,32,1,10,10,1,2,1,1,1,0,1,1,2,24,0,86,4,3,98,64,66,69,63,8,71,62,16,82,69,60,100,2,65,1
2240,7,2,0,1,5,1,2,39,1,10,8,1,0,1,1,1,0,1,1,1,11,0,69,70,2,1,70,50,98,72,30,60,50,50,97,60,50,85,33,72,50
2241,7,1,2,1,6,1,4,74,1,15,13,5,3,1,1,1,0,1,1,2,27,0,50,50,1,16,85,60,90,35,75,20,70,1,100,80,75,85,50,85,1
2242,3,3,0,1,3,2,8,24,6,13,0,1,0,1,1,1,0,1,1,1,9,0,30,60,70,50,70,30,60,85,100,40,40,85,70,100,30,85,85,100,70
2243,5,2,0,1,6,1,5,52,4,11,0,1,2,2,1,1,0,1,1,2,3,0,61,17,41,42,84,41,30,62,3,86,71,2,100,85,70,85,15,69,51
2244,7,3,0,1,2,1,6,45,1,13,15,7,2,1,3,4,2,1,1,2,22,0,1,60,70,70,85,1,15,85,100,60,30,15,85,100,15,40,100,85,40
2245,7,2,0,1,5,2,8,24,6,10,0,1,3,5,1,1,0,1,1,4,1,0,40,85,70,50,100,40,85,85,100,70,85,100,70,100,50,85,100,100,85
2246,7,1,4,1,2,1,4,43,6,13,13,1,3,1,1,1,0,1,1,1,26,0,70,100,85,70,100,40,60,100,100,30,85,85,100,100,40,100,100,100,70
2247,7,4,0,1,5,1,1,24,6,13,0,1,0,1,1,1,0,1,1,1,13,0,50,50,30,40,50,85,85,50,50,50,50,50,50,50,50,70,50,70,50
2248,5,4,4,1,5,1,1,53,4,9,0,1,0,1,1,1,0,1,1,2,17,0,70,85,60,40,60,40,40,60,85,55,50,45,85,85,60,100,60,85,30
2249,2,4,2,1,5,1,2,19,6,10,0,4,3,1,1,1,0,1,1,2,24,0,0,60,60,0,50,25,0,40,100,0,60,60,86,50,0,70,70,85,100
2250,7,2,1,1,4,2,8,44,1,15,13,1,4,1,3,0,0,1,1,2,28,0,16,96,70,55,60,31,64,65,98,10,61,84,66,86,28,53,86,93,40
2251,7,1,0,1,2,1,2,65,4,10,0,5,0,2,1,1,0,1,1,3,10,0,40,53,86,100,66,53,51,54,54,31,51,55,97,72,41,99,51,54,53
2252,7,3,0,1,5,1,4,32,1,10,14,1,0,1,1,1,0,1,1,2,25,0,50,50,40,50,60,50,60,50,50,50,50,50,50,50,50,50,50,60,40
2253,7,3,1,1,4,1,4,66,1,10,14,5,3,1,1,1,0,1,1,3,24,0,50,50,60,50,60,60,60,60,85,40,60,60,85,70,40,70,50,85,50
2254,5,2,1,1,2,2,8,21,6,11,0,1,0,5,3,1,0,1,1,1,5,0,50,100,85,100,100,30,1,50,100,50,50,100,50,100,50,30,100,100,100
2255,7,3,0,1,2,1,2,68,3,14,0,5,3,2,1,1,0,1,1,2,18,0,50,60,70,50,85,15,60,85,1,60,50,50,70,50,1,85,1,100,60
2256,7,1,1,1,1,2,6,73,1,14,14,5,0,1,1,1,0,1,1,3,26,0,30,85,85,85,86,50,17,50,85,30,50,85,85,85,10,40,85,85,85
2257,7,2,0,1,99,2,2,80,3,11,0,7,1,1,1,1,0,1,2,1,6,0,50,50,50,40,85,40,50,40,30,40,50,60,100,60,50,85,59,50,85
2258,7,1,0,2,99,1,2,53,1,9,9,7,0,1,1,1,0,1,1,3,0,0,60,70,60,40,85,40,60,70,50,40,60,60,100,100,60,85,1,85,15
2259,7,2,1,1,2,2,5,48,6,14,0,1,3,1,1,1,0,1,1,2,26,0,1,95,95,50,70,45,5,45,90,1,45,65,50,90,1,60,85,95,85
2260,7,3,2,1,7,1,2,62,6,9,0,1,0,1,1,1,0,2,0,3,5,0,85,1,1,30,100,60,100,70,1,70,100,30,100,85,100,100,1,70,1
2261,7,3,4,1,4,2,1,76,1,10,9,4,2,1,1,1,0,1,2,2,17,0,50,50,85,50,100,85,85,100,100,100,85,50,50,50,70,100,100,100,85
2262,5,3,1,1,4,1,4,36,6,9,9,1,0,1,1,1,0,1,1,1,10,0,1,60,60,100,100,50,50,70,100,40,50,100,100,100,50,70,100,100,40
2263,6,3,4,1,4,2,8,31,1,13,13,1,0,6,2,4,2,1,1,2,15,0,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,40
2264,7,3,0,2,4,1,4,39,4,13,0,4,2,1,1,1,0,1,1,3,14,0,50,70,52,51,63,31,39,85,87,81,49,51,90,53,38,84,88,87,18
2265,5,3,2,1,6,1,7,71,1,13,13,5,0,1,1,1,0,1,0,3,0,0,100,1,1,1,85,85,100,50,1,50,70,50,100,100,1,100,1,100,50
2266,7,5,0,1,5,1,2,59,6,8,0,6,3,2,1,1,0,2,0,1,8,1,70,40,70,50,100,70,60,85,30,50,50,60,85,40,5,85,60,100,100
2267,7,2,0,1,2,2,8,32,1,13,13,1,3,1,1,1,0,1,1,2,19,0,20,100,100,80,50,40,10,50,100,1,50,50,40,50,1,80,100,100,100
2268,7,1,1,1,3,2,4,30,1,14,14,1,3,1,1,1,0,1,1,2,26,0,15,100,85,50,100,40,30,70,100,30,50,100,50,100,1,85,100,100,100
2269,7,1,1,1,4,2,5,75,3,9,0,5,0,1,1,1,0,2,2,3,11,0,90,1,1,40,50,50,66,50,1,50,50,45,100,50,80,90,1,50,1
2270,7,1,5,1,7,1,4,73,0,13,0,1,3,1,1,1,0,1,2,2,22,0,70,2,1,69,86,86,97,61,2,17,85,15,98,98,99,98,2,99,3
2271,2,4,4,1,99,2,8,32,1,12,9,1,3,1,1,1,0,1,1,2,23,0,1,1,1,96,51,41,70,17,51,15,74,1,51,53,2,83,1,98,1
2272,4,3,4,1,2,1,1,58,1,16,14,1,0,1,1,1,0,1,1,2,27,0,79,95,92,90,93,41,75,51,91,51,51,90,72,92,16,85,90,97,95
2273,7,1,4,1,7,1,5,70,1,10,10,5,0,1,1,1,0,1,1,2,3,0,70,50,50,50,50,50,90,60,50,35,50,50,50,50,65,100,50,50,1
2274,5,3,1,1,3,2,8,35,6,13,13,1,3,2,1,1,0,1,1,2,20,0,15,40,70,60,50,30,40,60,85,30,30,50,40,70,1,40,70,85,70
2275,5,3,0,1,99,2,4,27,6,7,6,7,1,5,3,1,0,1,1,1,4,1,50,85,85,85,85,70,85,70,85,60,85,85,85,85,50,85,85,85,85
2276,7,2,1,1,99,2,8,76,1,9,9,5,0,1,1,1,0,1,0,3,10,0,40,42,50,51,70,42,51,50,30,41,31,51,50,52,15,52,40,52,41
2277,4,2,1,1,3,2,5,34,4,13,0,1,3,1,3,4,4,1,1,1,17,0,30,51,60,70,50,41,41,70,62,55,55,51,56,57,50,70,50,85,66
2278,7,3,1,1,6,1,4,68,1,10,10,5,3,1,1,1,0,1,1,3,14,0,52,41,33,39,60,26,61,52,53,51,51,39,84,84,1,89,51,59,1
2279,5,3,0,1,3,1,1,42,6,13,0,1,0,1,1,1,0,1,1,1,10,0,70,85,86,89,70,16,61,86,86,30,30,71,92,86,51,85,72,90,71
2280,7,3,0,1,6,1,2,36,4,10,9,1,3,1,1,1,0,1,1,2,17,0,50,50,1,50,70,50,85,40,70,50,50,50,70,50,50,85,50,50,15
2281,7,1,2,1,5,2,8,58,4,12,0,1,3,1,2,1,0,1,2,1,15,0,50,15,30,40,85,70,70,70,85,50,60,50,85,85,50,100,85,85,1
2282,7,1,2,1,4,2,1,77,4,13,0,5,3,5,1,1,0,1,1,2,24,0,40,70,85,70,100,30,70,100,100,70,85,100,100,40,40,100,100,100,100
2283,5,3,0,1,4,2,8,58,1,10,10,1,2,1,1,1,0,1,1,2,19,0,60,51,16,17,58,43,60,73,51,50,45,40,75,50,43,69,50,77,41
2284,7,2,2,1,6,1,1,83,3,14,0,5,3,1,1,1,0,1,1,3,13,0,40,60,50,40,60,50,85,60,70,40,50,50,100,70,50,100,50,85,60
2285,0,0,4,1,2,2,4,39,5,14,0,1,2,1,1,1,0,2,1,2,17,0,40,60,75,60,50,45,30,60,75,40,50,40,75,60,1,20,50,85,50
2286,7,1,1,1,99,1,5,36,6,9,0,2,2,1,1,1,0,1,1,2,11,0,15,70,15,85,85,85,60,30,50,15,15,50,50,50,85,1,70,20,50
2287,7,3,0,1,4,2,4,31,6,12,0,1,3,1,1,1,0,1,1,4,27,0,51,57,50,32,84,50,49,41,83,32,84,50,52,84,31,85,83,70,12
2288,3,4,0,1,6,1,2,51,1,10,6,1,2,1,1,1,0,1,1,2,21,0,85,24,1,70,85,85,91,5,15,68,85,15,90,91,90,91,5,85,1
2289,7,1,1,1,7,1,2,53,5,6,0,7,0,2,1,1,0,1,2,1,1,0,50,1,85,100,100,85,1,100,1,85,1,70,100,30,60,85,1,100,999
2290,3,3,2,2,4,1,1,50,4,10,0,1,2,1,1,1,0,1,1,2,23,0,50,60,70,85,85,85,70,85,85,85,85,70,85,85,50,85,85,85,70
2291,7,3,0,1,2,2,8,36,1,13,9,1,0,1,1,1,0,1,1,2,26,0,30,70,70,60,60,40,30,60,70,40,40,60,50,70,15,60,70,70,40
2292,7,1,2,1,6,1,4,61,5,9,0,1,2,1,1,1,0,1,1,2,11,0,100,70,30,70,70,60,100,85,60,60,70,1,100,85,100,85,70,100,85
2293,3,3,4,1,3,2,4,28,1,14,13,1,3,1,1,1,0,1,1,2,24,0,60,70,70,85,70,50,40,70,100,50,70,100,100,100,50,100,70,100,70
2294,2,5,0,1,99,2,4,45,1,9,10,1,0,1,1,1,0,2,1,3,15,0,85,70,50,85,85,70,70,85,50,30,60,1,100,85,50,100,1,60,1
2295,4,3,0,1,6,1,2,34,1,14,13,1,0,1,1,1,0,1,1,2,25,0,100,38,2,70,65,39,91,41,61,40,82,1,98,42,61,71,40,40,15
2296,6,2,0,1,4,2,2,86,3,10,0,5,3,6,1,1,0,1,1,1,15,0,16,50,50,40,50,50,60,50,51,30,50,50,50,51,1,70,50,50,50
2297,7,2,1,1,99,2,8,34,4,9,9,7,1,1,1,1,0,1,0,1,2,0,70,60,60,85,100,40,60,100,60,70,50,85,100,85,60,85,60,85,100
2298,6,3,0,1,3,2,8,51,1,13,14,1,3,1,1,1,0,1,1,2,26,0,15,70,60,60,50,30,40,60,50,30,15,40,50,50,15,60,50,85,70
2299,7,3,0,2,1,2,8,22,6,13,0,1,2,2,1,1,0,1,1,1,1,0,1,100,30,100,100,1,1,15,100,1,40,100,15,100,1,30,100,30,70
2300,5,3,1,1,99,1,1,47,4,11,0,1,2,2,1,1,0,1,1,1,11,0,100,70,50,85,85,50,60,30,85,40,40,70,100,50,70,60,50,100,85
2301,7,2,1,1,3,1,4,34,5,10,0,1,1,5,3,1,0,1,1,1,13,0,60,70,50,50,85,999,30,70,85,30,40,85,50,85,60,50,70,85,40
2302,7,1,0,1,6,1,1,54,4,13,0,1,3,1,1,1,0,1,1,3,13,0,70,1,29,61,71,60,89,14,38,13,70,40,90,84,85,92,3,71,2
2303,7,1,4,1,99,1,1,55,1,10,13,1,3,1,1,1,0,1,1,1,22,0,85,40,60,40,70,40,60,60,50,15,60,40,100,85,60,85,50,70,40
2304,6,1,0,1,2,1,2,47,1,11,10,6,2,2,1,1,0,1,1,1,11,0,1,100,100,100,100,85,1,40,100,1,30,100,30,100,1,15,100,100,100
2305,0,0,1,2,5,1,2,30,6,4,0,8,0,6,3,4,0,0,1,0,5,0,85,100,100,85,100,100,100,100,1,100,70,0,100,85,50,100,1,100,85
2306,7,4,0,1,99,1,4,67,3,9,0,1,2,1,3,4,2,2,0,2,7,0,1,1,1,50,40,1,1,40,50,40,50,50,50,50,1,100,50,40,1
2307,3,3,0,1,2,1,7,71,1,14,13,5,3,1,1,1,0,1,1,3,5,0,40,70,60,40,85,30,40,70,70,30,50,85,85,85,1,60,70,85,70
2308,5,3,1,1,2,2,8,37,1,14,14,1,3,1,1,1,0,1,1,2,28,0,40,85,85,70,85,60,60,70,85,40,70,85,85,100,30,85,85,85,85
2309,3,4,2,1,2,1,2,64,4,13,0,1,0,1,1,1,0,1,1,1,21,0,85,40,40,15,50,60,70,60,15,60,50,15,85,50,50,85,15,85,50
2310,7,1,0,1,2,2,5,62,6,9,0,5,0,1,1,1,0,1,1,3,24,0,15,85,100,85,85,1,1,30,85,1,40,70,40,70,1,85,85,100,85
2311,7,2,1,1,1,2,8,76,4,14,0,5,3,1,1,1,0,1,1,2,16,0,1,100,85,85,100,40,1,70,85,15,30,60,40,70,1,70,70,100,85
2312,7,2,0,1,99,2,8,41,6,9,9,1,2,2,1,1,0,2,1,1,7,1,70,1,15,40,85,40,60,60,70,15,40,40,60,30,30,60,60,60,70
2313,7,1,1,1,5,1,4,53,1,13,12,1,3,6,1,1,0,1,1,2,16,0,40,50,85,85,50,40,30,30,50,15,50,100,85,100,70,40,50,100,100
2314,3,3,1,1,6,1,5,39,3,12,0,1,3,2,1,1,0,1,1,2,1,0,65,61,50,50,71,64,41,71,33,72,60,72,99,99,0,80,18,70,99
2315,7,3,0,1,3,1,5,70,1,10,13,5,1,6,1,1,0,2,0,1,12,0,70,85,85,70,85,72,70,70,70,70,70,60,100,85,70,70,60,85,85
2316,7,4,0,1,99,1,5,21,6,10,0,1,1,3,1,1,0,2,1,1,8,1,60,50,50,60,100,50,1,70,50,70,50,50,100,50,50,100,50,1,70
2317,7,1,2,1,6,1,2,65,3,10,0,1,2,1,1,1,0,1,1,1,19,0,100,15,1,15,50,15,100,15,50,15,50,1,100,100,85,100,50,50,1
2318,7,1,1,1,2,2,4,47,1,13,13,1,0,1,1,1,0,1,1,2,26,0,1,100,100,100,71,1,16,71,100,1,70,85,86,100,1,85,100,100,92
2319,7,2,1,1,6,1,5,64,1,13,13,4,0,1,1,1,0,1,1,1,14,0,60,60,15,60,85,50,70,40,60,30,60,60,100,85,60,100,60,85,1
2320,6,2,0,1,5,1,1,47,1,13,13,1,3,1,1,1,0,1,1,3,25,0,54,31,3,37,66,65,75,70,50,67,73,40,51,60,59,71,50,92,16
2321,7,2,0,1,4,1,4,67,6,13,0,5,3,5,1,1,0,1,0,3,13,0,1,50,60,60,70,40,30,70,50,30,60,50,50,50,1,70,50,70,60
2322,7,1,1,1,3,2,8,24,6,13,0,1,0,1,1,1,0,1,1,1,12,0,2,15,45,40,50,40,15,70,50,15,45,50,45,50,10,50,40,85,15
2323,7,1,0,1,5,1,5,64,1,11,12,1,2,6,1,1,0,1,1,1,21,0,59,50,40,61,100,31,41,41,51,30,41,100,100,61,30,31,70,70,85
2324,3,4,0,1,99,1,4,20,6,9,9,1,0,5,1,1,0,1,1,1,17,0,60,50,15,100,100,70,100,70,50,70,40,50,85,85,70,100,50,60,1
2325,7,4,2,1,4,2,8,55,6,9,0,1,2,1,1,1,0,1,1,2,14,0,56,49,45,54,50,42,44,78,93,46,27,50,88,73,45,90,78,33,69
2326,7,1,0,1,99,1,1,46,6,10,0,4,3,6,1,1,0,1,1,2,15,0,85,85,50,85,100,50,85,1,50,1,50,50,100,50,85,85,50,100,85
2327,7,3,0,1,99,1,1,62,1,9,9,5,2,1,1,1,0,1,0,3,19,0,85,70,60,100,85,60,50,60,70,70,50,70,100,85,50,100,1,100,85
2328,3,4,0,1,2,2,5,37,1,12,11,1,2,1,1,1,0,1,1,2,19,0,1,60,60,70,60,1,15,40,60,40,15,50,30,50,50,60,50,85,85
2329,5,4,0,1,7,1,4,37,1,14,14,7,4,1,1,1,0,1,1,2,28,0,50,15,10,25,50,75,85,65,50,30,50,50,100,85,50,85,50,50,0
2330,7,4,0,1,5,1,2,62,3,9,11,4,3,2,1,1,0,1,1,1,1,0,85,60,30,60,15,60,85,100,1,70,60,30,100,1,998,50,70,85,1
2331,5,3,0,0,99,1,2,61,4,10,0,1,3,2,1,1,0,1,1,3,2,0,49,60,51,51,60,62,48,48,91,50,49,71,83,49,51,23,95,66,100
2332,1,4,0,1,4,1,5,32,1,13,13,1,2,1,1,1,0,1,1,2,13,0,50,30,1,100,40,40,50,70,40,15,40,30,85,70,50,100,30,100,1
2333,7,2,1,1,2,2,4,26,6,13,10,1,0,5,2,1,0,1,1,1,8,0,54,100,50,84,100,55,52,43,97,50,15,96,53,95,61,82,90,80,100
2334,6,3,2,1,5,1,7,61,1,11,10,5,0,1,1,1,0,1,1,3,18,0,85,31,14,31,84,29,42,29,59,46,32,60,85,87,69,86,61,39,70
2335,7,2,1,1,2,1,1,19,6,9,0,8,1,1,1,1,0,1,1,4,11,0,31,69,87,76,72,49,42,48,80,17,53,85,50,83,22,61,80,100,49
2336,3,4,2,2,5,2,5,45,4,13,0,4,0,1,1,1,0,1,1,1,21,0,16,87,58,71,72,64,84,69,82,38,42,40,79,42,76,91,82,85,78
2337,7,3,1,2,99,1,7,26,6,11,0,8,0,3,3,4,3,1,1,4,21,0,50,50,50,50,50,50,50,50,50,60,50,85,50,50,50,70,50,85,85
2338,6,1,2,1,6,1,7,66,1,13,10,5,0,1,1,1,0,1,1,3,18,0,85,40,15,50,100,85,85,40,40,50,85,50,100,85,60,100,40,85,1
2339,7,2,1,1,2,2,8,20,6,10,0,1,3,1,1,1,0,1,1,1,9,0,1,92,86,100,85,1,43,40,100,8,17,100,53,100,11,22,95,99,89
2340,5,2,1,1,4,1,1,28,6,13,12,1,0,1,1,1,0,1,1,1,11,0,1,51,71,78,85,40,71,41,100,30,70,51,51,100,31,77,100,100,41
2341,7,1,4,1,2,1,1,67,1,14,13,5,3,1,1,1,0,1,1,2,23,0,30,85,75,70,95,30,40,90,90,40,30,90,60,95,10,70,98,90,90
2342,7,1,2,1,5,1,4,63,1,15,14,1,0,1,1,1,0,1,1,2,28,0,30,60,40,50,60,30,40,50,60,30,50,50,60,60,1,60,50,85,50
2343,7,2,2,1,6,1,2,38,1,13,13,1,2,1,1,1,0,1,1,2,18,0,49,16,16,32,0,0,69,84,62,62,0,50,70,0,70,70,0,72,0
2344,5,2,0,1,6,1,5,48,4,10,0,1,3,2,1,0,0,1,1,2,13,0,100,15,1,50,100,1,86,40,40,62,100,100,100,100,62,85,1,18,100
2345,7,1,0,1,6,1,4,72,1,15,11,5,3,1,1,1,0,1,1,2,27,0,60,15,40,15,85,85,85,70,50,30,70,60,85,85,60,0,50,70,1
2346,6,2,4,1,4,1,2,55,1,9,9,7,3,1,1,1,0,1,1,2,15,0,85,54,25,73,60,42,51,52,55,29,64,53,92,54,40,84,23,81,1
2347,7,1,4,1,3,1,4,39,1,13,13,1,3,1,1,1,0,1,1,2,21,0,70,87,83,83,98,61,17,40,84,32,99,15,59,99,39,100,70,69,39
2348,7,1,0,1,6,1,4,68,1,13,11,5,0,1,1,1,0,1,1,3,22,0,85,18,30,41,91,61,98,71,40,61,75,70,100,98,71,86,40,86,41
2349,0,0,0,1,2,2,8,37,6,14,0,1,4,1,1,1,0,1,1,2,24,0,1,100,70,40,70,30,1,50,85,15,70,70,50,85,1,40,50,50,100
2350,7,3,0,1,4,1,4,53,1,11,10,1,3,1,1,1,0,1,1,2,26,0,60,85,60,70,100,85,60,85,70,50,60,70,70,85,70,100,70,85,85
2351,7,1,2,1,7,1,5,75,1,13,13,7,4,1,1,1,0,1,1,3,21,0,100,40,29,30,61,50,86,69,50,61,51,51,100,94,61,84,52,32,1
2352,7,2,0,1,4,2,4,67,1,10,10,5,3,1,1,1,0,1,1,3,1,0,52,50,40,50,73,50,61,49,51,41,51,51,87,50,51,85,51,82,60
2353,4,4,1,1,4,1,7,28,1,14,14,1,0,1,1,1,0,1,1,2,25,0,0,70,60,50,85,50,40,70,100,15,70,70,100,85,50,85,50,85,15
2354,7,3,2,1,3,1,1,50,1,12,12,1,3,1,1,1,0,1,1,2,28,0,15,80,75,60,74,61,16,70,85,60,75,80,70,85,70,80,80,95,40
2355,7,1,0,1,99,1,2,63,1,9,4,6,1,1,1,1,0,2,1,1,1,0,70,1,1,40,85,15,50,30,1,15,30,40,85,85,30,100,40,40,1
2356,7,2,0,1,6,1,4,46,1,13,16,7,3,1,1,1,0,1,1,2,26,0,70,40,40,40,100,15,100,40,50,40,100,50,100,100,100,50,15,100,30
2357,1,4,4,1,3,2,1,25,6,13,0,1,3,1,1,1,0,1,1,1,14,0,49,82,75,60,70,50,51,50,94,50,73,98,87,100,50,69,86,58,50
2358,6,3,2,1,6,1,5,58,1,10,10,1,2,1,1,1,0,1,1,3,11,0,93,50,2,41,79,52,77,31,7,51,65,1,99,92,78,70,5,32,1
2359,7,3,0,1,5,1,2,38,1,10,9,1,3,1,1,1,0,1,1,2,27,0,60,50,20,40,60,85,100,40,50,40,60,50,100,70,80,90,50,85,50
2360,7,2,2,1,5,2,6,40,1,14,14,1,0,1,1,1,0,1,1,1,20,0,30,85,40,50,60,85,60,60,100,50,85,30,60,100,60,85,100,100,15
2361,7,1,0,1,2,1,5,37,1,14,16,1,0,2,1,1,0,1,1,2,24,0,1,100,100,100,100,85,100,50,100,85,100,100,100,100,100,100,100,100,100
2362,7,3,4,1,4,1,2,65,4,13,0,1,2,1,1,1,0,1,1,3,17,0,1,50,51,30,69,70,65,50,50,32,41,0,51,50,17,71,0,85,50
2363,5,1,0,1,5,2,7,63,4,9,0,1,3,1,3,0,0,1,0,2,15,0,50,85,85,70,100,50,85,100,50,1,50,100,100,100,50,100,50,100,85
2364,7,3,2,1,6,1,2,61,1,10,10,1,2,1,1,1,0,1,1,2,21,0,60,30,15,40,85,70,70,40,40,60,70,15,100,70,60,85,40,70,30
2365,4,4,0,1,99,1,4,28,6,14,0,1,3,1,1,1,0,1,1,4,24,0,43,75,48,7,12,40,77,56,48,72,23,50,100,50,62,100,19,100,73
2366,5,3,0,1,4,1,1,55,1,11,9,1,2,1,1,1,0,1,1,2,21,0,50,60,60,100,50,60,60,100,50,90,70,60,60,50,80,100,50,70,1
2367,4,2,0,1,6,1,2,74,1,95,8,5,0,1,1,1,0,1,1,2,10,0,100,40,50,50,100,60,70,60,50,70,85,15,100,70,85,85,40,85,1
2368,7,1,0,1,99,1,4,60,1,13,14,1,0,1,1,1,0,1,1,3,25,0,62,87,51,71,72,52,61,62,62,60,60,61,72,62,50,70,61,87,50
2369,6,4,0,2,3,2,8,29,1,13,13,1,3,1,1,1,0,1,1,2,23,2,17,85,61,50,90,31,17,31,87,41,40,86,16,87,30,41,87,100,88
2370,4,4,0,1,6,1,4,70,1,13,10,5,0,1,1,1,0,1,2,3,9,0,50,51,30,40,85,60,70,70,50,30,60,40,100,85,50,85,50,85,50
2371,4,4,0,1,4,1,4,62,1,9,11,1,0,1,1,1,0,2,2,3,1,0,50,60,30,60,60,70,85,50,60,70,70,40,100,50,998,85,30,100,15
2372,7,4,4,1,5,2,8,48,1,14,14,1,0,3,3,4,4,1,1,2,17,0,40,50,15,30,50,40,40,50,50,30,50,30,50,50,40,60,50,100,15
2373,7,2,0,1,6,2,8,37,1,16,14,1,0,1,1,1,0,1,1,2,28,4,14,29,26,23,67,74,71,64,98,29,51,78,51,73,26,76,68,79,32
